# ICRU 73 quantum-oscillator stopping tables -- G4ICRU73QOModel static members
# extracted by tools/g4extract from the Geant4 11.1.1 source
L0 67 2
0 9.9999999999999995e-07
0.10000000000000001 9.9999999999999995e-07
0.12 1.0000000000000001e-05
0.14000000000000001 5.0000000000000002e-05
0.16 0.00013999999999999999
0.17999999999999999 0.00029999999999999997
0.20000000000000001 0.00056999999999999998
0.25 0.00189
0.29999999999999999 0.0042900000000000004
0.34999999999999998 0.0078399999999999997
0.40000000000000002 0.01248
0.45000000000000001 0.018110000000000001
0.5 0.02462
0.59999999999999998 0.039800000000000002
0.69999999999999996 0.05731
0.80000000000000004 0.076619999999999994
0.90000000000000002 0.09733
1 0.11916
1.2 0.16531999999999999
1.3999999999999999 0.21376000000000001
1.6000000000000001 0.26362000000000002
1.8 0.31428
2 0.36531999999999998
2.5 0.49271999999999999
3 0.61765000000000003
3.5 0.73863000000000001
4 0.85496000000000005
4.5 0.96633999999999998
5 1.0727199999999999
6 1.2708600000000001
7 1.45075
8 1.61412
9 1.7627699999999999
10 1.89836
12 2.13625
14 2.3378700000000001
16 2.5109300000000001
18 2.66134
20 2.79358
25 3.0653899999999998
30 3.27902
35 3.4542999999999999
40 3.6028099999999998
45 3.7316699999999998
50 3.8455499999999998
60 4.0401100000000003
70 4.2026399999999997
80 4.3422900000000002
90 4.4647399999999999
100 4.5737800000000002
120 4.7615499999999997
140 4.91953
160 5.0559000000000003
180 5.1758800000000003
200 5.2829899999999999
250 5.5092499999999998
300 5.6936400000000003
350 5.8492600000000001
400 5.9838800000000001
450 6.1025200000000002
500 6.2085600000000003
600 6.3918900000000001
700 6.5467700000000004
800 6.6808399999999999
900 6.7990500000000003
1000 6.9047400000000003
0 0
L1 22 2
0 -9.9999999999999995e-07
0.10000000000000001 -1.0000000000000001e-05
0.20000000000000001 -0.00048999999999999998
0.29999999999999999 -0.00084000000000000003
0.40000000000000002 0.00084999999999999995
0.5 0.0051900000000000002
0.59999999999999998 0.011979999999999999
0.69999999999999996 0.020740000000000001
0.80000000000000004 0.031329999999999997
0.90000000000000002 0.04369
1 0.060350000000000001
2 0.24023
3 0.44284000000000001
4 0.62012
5 0.77031000000000005
6 0.90390000000000004
7 1.02705
8 1.10867
9 1.1754599999999999
10 1.2159899999999999
15 1.24349
20 1.1675199999999999
L2 14 2
0 9.9999999999999995e-07
0.10000000000000001 1.0000000000000001e-05
0.20000000000000001 0
0.40000000000000002 -0.0011999999999999999
0.59999999999999998 -0.00036000000000000002
0.80000000000000004 0.0037200000000000002
1 0.01298
2 0.082960000000000006
4 0.21953
6 0.23902999999999999
8 0.20893
10 0.10879
20 -0.88409000000000004
40 -1.1390199999999999
factorBethe 99 1
1
0.9637
0.98719999999999997
0.94689999999999996
0.98750000000000004
0.91000000000000003
0.98899999999999999
0.95069999999999999
0.97729999999999995
0.86209999999999998
0.97899999999999998
0.8357
0.86799999999999999
0.94169999999999998
0.9466
0.8911
0.90500000000000003
0.94399999999999995
0.9607
0.92800000000000005
0.95999999999999996
0.90980000000000005
0.97599999999999998
0.84250000000000003
0.80989999999999995
0.78580000000000005
0.94699999999999995
0.7248
0.91059999999999997
0.92459999999999998
0.68210000000000004
0.72230000000000005
0.97840000000000005
0.77400000000000002
0.79530000000000001
0.82899999999999996
0.9405
0.83179999999999998
0.85829999999999995
0.85629999999999995
0.84809999999999997
0.82069999999999999
0.90329999999999999
0.80630000000000002
0.78369999999999995
0.78180000000000005
0.74399999999999999
0.875
0.76929999999999998
0.78710000000000002
0.84589999999999999
0.82310000000000005
0.84619999999999995
0.85299999999999998
0.87360000000000004
0.85599999999999998
0.87619999999999998
0.8629
0.83230000000000004
0.80640000000000001
0.78280000000000005
0.75329999999999997
0.72729999999999995
0.70930000000000004
0.7157
0.68230000000000002
0.66120000000000001
0.64180000000000004
0.63949999999999996
0.63229999999999997
0.62209999999999999
0.64970000000000006
0.67459999999999998
0.85680000000000001
0.85409999999999997
0.69579999999999997
0.69620000000000004
0.70509999999999995
0.86299999999999999
0.85880000000000001
0.72260000000000002
0.74539999999999995
0.78000000000000003
0.77829999999999999
0.79959999999999998
0.8216
0.86319999999999997
0.85580000000000001
0.87919999999999998
0.87450000000000006
0.86760000000000004
0.83209999999999995
0.82720000000000005
0.79990000000000006
0.79339999999999999
0.77869999999999995
0.78510000000000002
0.76919999999999999
0.75980000000000003
ZElementAvailable 26 1
1
2
4
6
7
8
10
13
14
-18
22
26
28
29
32
36
42
47
50
54
73
74
78
79
82
92
nbofShellForElement 0 1
startElemIndex 26 1
0
1
2
4
7
10
13
16
20
25
29
34
39
44
49
55
59
65
71
78
84
90
98
105
112
121
SubShellOccupation 130 1
1
2
1.9299999999999999
2.0699999999999998
1.992
1.841
