# Ziegler 1977 helium electronic stopping coefficients, Z=1..92, 5 per element -- G4BraggIonModel::ElectronicStoppingPower
# extracted by tools/g4extract from the Geant4 11.1.1 source
a 92 5
9.4367199999999993 0.54398000000000002 84.340999999999994 1.3705000000000001 57.421999999999997
67.150300000000001 0.41409000000000001 404.512 148.97 20.989999999999998
5.1120299999999999 0.45300000000000001 36.718000000000004 50.600000000000001 28.058
61.792999999999999 0.48444999999999999 361.53699999999998 57.889000000000003 50.673999999999999
7.8346400000000003 0.49803999999999998 160.452 3.1920000000000002 0.71921999999999997
19.728999999999999 0.52153000000000005 162.34100000000001 58.350000000000001 25.667999999999999
26.4648 0.50112000000000001 188.91300000000001 30.079000000000001 16.509
7.8654999999999999 0.52049999999999996 63.960000000000001 51.32 67.775000000000006
8.8964999999999996 0.51480000000000004 339.36000000000001 1.7204999999999999 0.70423000000000002
2.9590000000000001 0.53254999999999997 34.247 60.655000000000001 15.153
3.8013300000000001 0.41589999999999999 12.996600000000001 117.83 242.28
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
